"locus" "pair1" "pair2" "pair3" "pair4" "pair5" "pair6" "pair7" "pair8" "pair9" "pair10" "pair11" "pair12" "pair13" "pair14" "pair15" "dxy_avg"
"4791" "SNP_4791" 0.265942028985507 0.21571906354515 0.292119565217391 0.130434782608696 0.161231884057971 0.256410256410256 0.321875 0.183333333333333 0.209722222222222 0.283653846153846 0.115384615384615 0.147435897435897 0.21875 0.2421875 0.0416666666666667 0.20572444413477
"4792" "SNP_4792" 0.145714285714286 0.204761904761905 0.096218487394958 0.167857142857143 0.0986607142857143 0.233333333333333 0.135294117647059 0.2 0.1375 0.196078431372549 0.25 0.197916666666667 0.158088235294118 0.0868566176470588 0.16015625 0.164562412464986
"4793" "SNP_4793" 0.487373737373737 0.476851851851852 0.483552631578947 0.4921875 0.489942528735632 0.415824915824916 0.440191387559809 0.471590909090909 0.463427377220481 0.390350877192982 0.447916666666667 0.432950191570881 0.462993421052632 0.452359346642468 0.477370689655172 0.458992268801139
"4794" "SNP_4794" 0.5 0.525862068965517 0.5 0.506704980842912 0.526819923371648 0.5 0.5 0.5 0.5 0.5 0.494047619047619 0.476190476190476 0.5 0.5 0.493827160493827 0.501563481927467
"4795" "SNP_4795" 0.109615384615385 0.120238095238095 0.045959595959596 0.0166666666666667 0.0825757575757576 0.182692307692308 0.120629370629371 0.0961538461538462 0.151223776223776 0.130952380952381 0.107142857142857 0.160714285714286 0.0303030303030303 0.0943526170798898 0.0681818181818182 0.101160119341938
"4796" "SNP_4796" 0.422413793103448 0.488063660477454 0.407866379310345 0.452254641909814 0.445689655172414 0.480769230769231 0.3515625 0.423076923076923 0.4125 0.477163461538462 0.488165680473373 0.486538461538462 0.408653846153846 0.39609375 0.446153846153846 0.439131055311841
"4797" "SNP_4797" 0.472826086956522 0.421875 0.505040322580645 0.509191176470588 0.506009615384615 0.456521739130435 0.502805049088359 0.505115089514066 0.503344481605351 0.508064516129032 0.514705882352941 0.509615384615385 0.499051233396584 0.499379652605459 0.498868778280543 0.494160933874035
"4798" "SNP_4798" 0.260822510822511 0.152406417112299 0.192234848484849 0.229166666666667 0.232683982683983 0.232142857142857 0.262834821428571 0.291294642857143 0.294005102040816 0.155330882352941 0.196691176470588 0.20063025210084 0.2314453125 0.234933035714286 0.266741071428571 0.228890905320462
"4799" "SNP_4799" 0.111111111111111 0.0625 0.0625 0.0625 0.0961538461538462 0.0555555555555556 0.0555555555555556 0.0555555555555556 0.0897435897435897 0 0 0.0384615384615385 0 0.0384615384615385 0.0384615384615385 0.0511039886039886
"4800" "SNP_4800" 0.235294117647059 0.162629757785467 0.210338680926916 0.308823529411765 0.131808278867102 0.194570135746606 0.237762237762238 0.326923076923077 0.166666666666667 0.165775401069519 0.279411764705882 0.0751633986928105 0.310606060606061 0.135241301907969 0.259259259259259 0.213351577865226
"4801" "SNP_4801" 0.0531034482758621 0.0655172413793103 0.0635775862068965 0.0344827586206897 0.0344827586206897 0.052 0.05 0.02 0.02 0.0625 0.0333333333333333 0.0333333333333333 0.03125 0.03125 0 0.0389886973180077
"4802" "SNP_4802" 0.398148148148148 0.457692307692308 0.418518518518519 0.408333333333333 0.444202898550725 0.435897435897436 0.376543209876543 0.361111111111111 0.415458937198068 0.448717948717949 0.442307692307692 0.464882943143813 0.388888888888889 0.432367149758454 0.423913043478261 0.42113223777475
"4803" "SNP_4803" 0.344444444444444 0.333333333333333 0.34006734006734 0.307692307692308 0.325102880658436 0.332 0.338787878787879 0.306153846153846 0.323703703703704 0.327272727272727 0.292307692307692 0.311111111111111 0.300699300699301 0.318742985409652 0.282051282051282 0.318898055579537
"4804" "SNP_4804" 0.267857142857143 0.175 0.175 0.125 0.328125 0.271428571428571 0.271428571428571 0.236263736263736 0.379120879120879 0.18 0.130769230769231 0.330769230769231 0.130769230769231 0.330769230769231 0.304733727810651 0.242468970132432
"4805" "SNP_4805" 0.0636363636363636 0.0738636363636364 0.0894428152492669 0.0454545454545455 0.0670995670995671 0.05 0.0664516129032258 0.02 0.0428571428571429 0.0766129032258065 0.03125 0.0535714285714286 0.0483870967741935 0.0698924731182796 0.0238095238095238 0.0548219406041987
"4806" "SNP_4806" 0.34045584045584 0.300569800569801 0.341099163679809 0.300569800569801 0.334074074074074 0.263313609467456 0.311414392059553 0.263313609467456 0.303076923076923 0.264267990074442 0.20414201183432 0.253846153846154 0.264267990074442 0.303870967741935 0.253846153846154 0.286808565389211
"4807" "SNP_4807" 0.322222222222222 0.366666666666667 0.370967741935484 0.395833333333333 0.348484848484849 0.393333333333333 0.396774193548387 0.416666666666667 0.378787878787879 0.42258064516129 0.4375 0.409090909090909 0.439516129032258 0.412023460410557 0.428977272727273 0.395961686760074
"4808" "SNP_4808" 0.485 0.485 0.48 0.4775 0.446 0.496527777777778 0.49537037037037 0.494791666666667 0.4875 0.49537037037037 0.494791666666667 0.4875 0.493055555555556 0.483333333333333 0.48125 0.485532716049383
"4809" "SNP_4809" 0.505376344086022 0.5 0.483457402812242 0.5 0.487593052109181 0.5 0.506837606837607 0.5 0.505128205128205 0.5 0.5 0.5 0.5 0.48422090729783 0.5 0.498174234551406
"4810" "SNP_4810" 0.495820271682341 0.503565062388592 0.488980716253444 0.491919191919192 0.490817263544536 0.502028397565923 0.493730407523511 0.495402298850575 0.494775339602926 0.505347593582888 0.503921568627451 0.50445632798574 0.487878787878788 0.486225895316804 0.48989898989899 0.495651207508113
"4811" "SNP_4811" 0.0703125 0.0673076923076923 0.0703125 0.171875 0.0758928571428571 0.0769230769230769 0.0798611111111111 0.179166666666667 0.0853174603174603 0.0769230769230769 0.176923076923077 0.0824175824175824 0.179166666666667 0.0853174603174603 0.183333333333333 0.110736670736671
"4812" "SNP_4812" 0.269230769230769 0.197115384615385 0.146634615384615 0.167420814479638 0.220414201183432 0.285714285714286 0.25 0.264705882352941 0.302197802197802 0.171875 0.191176470588235 0.240384615384615 0.139705882352941 0.197115384615385 0.214932126696833 0.217241548986458
"4813" "SNP_4813" 0.483333333333333 0.475 0.439393939393939 0.512121212121212 0.462666666666667 0.48828125 0.471590909090909 0.505681818181818 0.4825 0.457386363636364 0.508522727272727 0.47375 0.520661157024793 0.436363636363636 0.512727272727273 0.481998685720845
"4814" "SNP_4814" 0.422857142857143 0.38655462184874 0.4625 0.435714285714286 0.425824175824176 0.330588235294118 0.444 0.404 0.389230769230769 0.417647058823529 0.358823529411765 0.33710407239819 0.453333333333333 0.446153846153846 0.407692307692308 0.40813489190548
"4815" "SNP_4815" 0.339750260145682 0.374551971326165 0.441935483870968 0.401209677419355 0.461067853170189 0.302867383512545 0.408755760368664 0.344758064516129 0.438820912124583 0.428571428571429 0.378472222222222 0.452107279693487 0.44375 0.477832512315271 0.462284482758621 0.410449019467687
"4816" "SNP_4816" 0.497474747474747 0.497979797979798 0.497979797979798 0.494949494949495 0.502244668911336 0.497222222222222 0.497222222222222 0.493055555555556 0.503086419753086 0.497777777777778 0.494444444444444 0.502469135802469 0.494444444444444 0.502469135802469 0.506172839506173 0.498599513655069
"4817" "SNP_4817" 0.502178649237473 0.509287925696594 0.5 0.516339869281046 0.506085192697769 0.497076023391813 0.5 0.494855967078189 0.498084291187739 0.5 0.478070175438596 0.491833030852995 0.5 0.5 0.485632183908046 0.498629553918017
"4818" "SNP_4818" 0.311414392059553 0.294871794871795 0.277188328912467 0.28021978021978 0.294871794871795 0.295698924731183 0.278086763070078 0.28110599078341 0.295698924731183 0.258620689655172 0.261904761904762 0.277777777777778 0.241379310344828 0.258620689655172 0.261904761904762 0.277957645699581
"4819" "SNP_4819" 0.335423197492163 0.28125 0.299043062200957 0.25668449197861 0.346394984326019 0.322198275862069 0.336660617059891 0.302231237322515 0.375148632580262 0.282894736842105 0.237132352941176 0.334051724137931 0.258513931888545 0.347549909255898 0.315415821501014 0.308706198359277
"4820" "SNP_4820" 0.490123456790123 0.483333333333333 0.5 0.5 0.513888888888889 0.481481481481482 0.5 0.5 0.515432098765432 0.5 0.5 0.526041666666667 0.5 0.5 0.5 0.500686728395062
"4821" "SNP_4821" 0.0185185185185185 0.0925925925925926 0.057037037037037 0.0185185185185185 0.0787037037037037 0.0769230769230769 0.04 0 0.0625 0.110769230769231 0.0769230769230769 0.129807692307692 0.04 0.0975 0.0625 0.0641528964862298
"4822" "SNP_4822" 0.452569169960474 0.5 0.476539589442815 0.422077922077922 0.446127946127946 0.5 0.483169705469846 0.444099378881988 0.461352657004831 0.5 0.5 0.5 0.472350230414747 0.480884109916368 0.436507936507937 0.471711909720325
"4823" "SNP_4823" 0.396296296296296 0.406666666666667 0.43125 0.4 0.408333333333333 0.379012345679012 0.41087962962963 0.37037037037037 0.381172839506173 0.419791666666667 0.383333333333333 0.393055555555555 0.4140625 0.421223958333333 0.385416666666667 0.400057677469136
"4824" "SNP_4824" 0.39375 0.30875 0.367777777777778 0.42 0.296 0.412109375 0.439236111111111 0.463235294117647 0.40625 0.390625 0.433823529411765 0.33125 0.454248366013072 0.383333333333333 0.429411764705882 0.395320036764706
"4825" "SNP_4825" 0.171875 0.15625 0.141025641025641 0.102272727272727 0.129807692307692 0.205357142857143 0.192307692307692 0.159090909090909 0.182692307692308 0.177655677655678 0.142857142857143 0.167582417582418 0.127039627039627 0.152859960552268 0.115384615384615 0.154937236908391
"4826" "SNP_4826" 0.366771159874608 0.465656565656566 0.402538902538903 0.426406926406926 0.386666666666667 0.46551724137931 0.402143522833178 0.426108374384236 0.386206896551724 0.474774774774775 0.480952380952381 0.470666666666667 0.445945945945946 0.416756756756757 0.437142857142857 0.430283709235433
"4827" "SNP_4827" 0.457142857142857 0.379464285714286 0.449248120300752 0.46218487394958 0.436507936507937 0.44375 0.476315789473684 0.482352941176471 0.47037037037037 0.433388157894737 0.450367647058823 0.416666666666667 0.479102167182663 0.464912280701754 0.473856209150327 0.45170868688606
"4828" "SNP_4828" 0.495192307692308 0.497916666666667 0.509072580645161 0.501838235294118 0.49702380952381 0.494871794871795 0.522332506203474 0.504524886877828 0.492673992673993 0.509677419354839 0.501960784313725 0.496825396825397 0.49146110056926 0.513824884792627 0.502801120448179 0.502133165783545
"4829" "SNP_4829" 0.473958333333333 0.516233766233766 0.488479262672811 0.477678571428571 0.469093406593407 0.526515151515152 0.481182795698925 0.463541666666667 0.449519230769231 0.511730205278592 0.522727272727273 0.531468531468531 0.483870967741935 0.477667493796526 0.456730769230769 0.488693161677033
"4830" "SNP_4830" 0.5 0.5 0.5 0.5 0.5 0.469866071428571 0.486391129032258 0.5 0.473958333333333 0.48963133640553 0.5 0.48015873015873 0.5 0.491039426523297 0.5 0.492736335125448
"4831" "SNP_4831" 0.157142857142857 0.123529411764706 0.112121212121212 0.18 0.144444444444444 0.0966386554621849 0.0844155844155844 0.157142857142857 0.119047619047619 0.0436720142602496 0.123529411764706 0.0816993464052287 0.112121212121212 0.069023569023569 0.144444444444444 0.116598175970725
"4832" "SNP_4832" 0.468571428571429 0.46218487394958 0.455026455026455 0.483516483516484 0.464285714285714 0.383529411764706 0.361481481481482 0.449230769230769 0.39 0.333333333333333 0.438914027149321 0.367647058823529 0.427350427350427 0.342592592592593 0.442307692307692 0.417998116625568
"4833" "SNP_4833" 0.296428571428571 0.394117647058824 0.318181818181818 0.305882352941176 0.313793103448276 0.380252100840336 0.294372294372294 0.28046218487395 0.289408866995074 0.393048128342246 0.385813148788927 0.390466531440162 0.303921568627451 0.311912225705329 0.299188640973631 0.330483278934538
"4834" "SNP_4834" 0.37037037037037 0.333333333333333 0.34287317620651 0.38034188034188 0.35042735042735 0.339285714285714 0.348484848484848 0.384615384615385 0.355769230769231 0.305194805194805 0.351648351648352 0.31456043956044 0.36013986013986 0.325174825174825 0.366863905325444 0.348605565058556
"4835" "SNP_4835" 0.326666666666667 0.395833333333333 0.302469135802469 0.3125 0.353333333333333 0.41875 0.345925925925926 0.35375 0.3856 0.407407407407407 0.412109375 0.43125 0.333333333333333 0.36962962962963 0.37625 0.368320542695473
"4836" "SNP_4836" 0.5 0.494623655913978 0.485483870967742 0.506912442396313 0.494623655913978 0.5 0.5 0.5 0.5 0.483333333333333 0.507936507936508 0.493827160493827 0.521428571428571 0.483333333333333 0.507936507936508 0.498629269310273
"4837" "SNP_4837" 0.0681818181818182 0.0416666666666667 0.027027027027027 0 0 0.104166666666667 0.0915233415233415 0.0681818181818182 0.0681818181818182 0.0664414414414414 0.0416666666666667 0.0416666666666667 0.027027027027027 0.027027027027027 0 0.0448505323505324
"4838" "SNP_4838" 0.431034482758621 0.420424403183024 0.359844271412681 0.405956112852665 0.412466843501326 0.435897435897436 0.387096774193548 0.424242424242424 0.429487179487179 0.369727047146402 0.412587412587413 0.418639053254438 0.346041055718475 0.356699751861042 0.403846153846154 0.400932693462855
"4839" "SNP_4839" 0.164918414918415 0.215909090909091 0.230861244019139 0.152777777777778 0.335309617918314 0.168269230769231 0.185728744939271 0.094551282051282 0.307692307692308 0.233552631578947 0.15625 0.33695652173913 0.174342105263158 0.345537757437071 0.300724637681159 0.22689209097962
"4840" "SNP_4840" 0.5 0.5 0.5 0.5 0.5 0.506666666666667 0.504761904761905 0.511111111111111 0.495698924731183 0.485714285714286 0.466666666666667 0.512903225806452 0.476190476190476 0.509216589861751 0.521505376344086 0.499362348523639
"4841" "SNP_4841" 0.4002849002849 0.314814814814815 0.317817817817818 0.332244008714597 0.37517146776406 0.362637362637363 0.364864864864865 0.375565610859729 0.407407407407407 0.249034749034749 0.26890756302521 0.328042328042328 0.272655007949126 0.330830830830831 0.344226579520697 0.3363003542379
"4842" "SNP_4842" 0.32373046875 0.401041666666667 0.326822916666667 0.3701171875 0.285021551724138 0.401041666666667 0.326822916666667 0.3701171875 0.285021551724138 0.402777777777778 0.427083333333333 0.379310344827586 0.372395833333333 0.288793103448276 0.341594827586207 0.35344615561143
"4843" "SNP_4843" 0.419117647058823 0.409926470588235 0.397058823529412 0.391003460207612 0.386409736308316 0.4140625 0.401785714285714 0.396008403361344 0.391625615763547 0.390625 0.384191176470588 0.379310344827586 0.367647058823529 0.362068965517241 0.35395537525355 0.389653086133033
"4844" "SNP_4844" 0.107692307692308 0.0384615384615385 0.0634095634095634 0.109467455621302 0.0384615384615385 0.075 0.097972972972973 0.140384615384615 0.075 0.027027027027027 0.0769230769230769 0 0.0997920997920998 0.027027027027027 0.0769230769230769 0.0702361533130764
"4845" "SNP_4845" 0.169829222011385 0.188581314878893 0.156346749226006 0.147058823529412 0.255656108597285 0.0872865275142315 0.0445670628183362 0.032258064516129 0.176178660049628 0.0704334365325077 0.0588235294117647 0.194570135746606 0.0131578947368421 0.162955465587045 0.153846153846154 0.127436609933482
"4846" "SNP_4846" 0.02 0.0454545454545455 0 0 0.0172413793103448 0.0636363636363636 0.02 0.02 0.036551724137931 0.0454545454545455 0.0454545454545455 0.061128526645768 0 0.0172413793103448 0.0172413793103448 0.0272936259143156
"4847" "SNP_4847" 0.452604166666667 0.471217105263158 0.48125 0.4794921875 0.454741379310345 0.442982456140351 0.462857142857143 0.459375 0.410344827586207 0.477443609022556 0.475328947368421 0.445553539019964 0.483928571428571 0.464532019704433 0.461206896551724 0.461523856561303
"4848" "SNP_4848" 0.504901960784314 0.496130030959752 0.5 0.504325259515571 0.492393509127789 0.501754385964912 0.5 0.498039215686275 0.503448275862069 0.5 0.501547987616099 0.497277676950998 0.5 0.5 0.503042596348884 0.500190726587778
"4849" "SNP_4849" 0.4825 0.464285714285714 0.486486486486487 0.466346153846154 0.47 0.42 0.46972972972973 0.424615384615385 0.4328 0.438223938223938 0.346153846153846 0.362857142857143 0.441787941787942 0.448108108108108 0.370769230769231 0.434977578457578
"4850" "SNP_4850" 0.256129032258064 0.255040322580645 0.236070381231672 0.313364055299539 0.215260545905707 0.3425 0.33030303030303 0.38 0.316923076923077 0.329545454545455 0.379464285714286 0.316105769230769 0.37012987012987 0.301864801864802 0.35989010989011 0.313506049058468
"4851" "SNP_4851" 0.498387096774194 0.502846299810247 0.487903225806452 0.519354838709677 0.488833746898263 0.500980392156863 0.495833333333333 0.506666666666667 0.496153846153846 0.507352941176471 0.488235294117647 0.506787330316742 0.55 0.471153846153846 0.546153846153846 0.50444284694854
"4852" "SNP_4852" 0.391129032258065 0.376953125 0.3125 0.417279411764706 0.378125 0.415322580645161 0.370967741935484 0.443074003795066 0.416129032258065 0.354166666666667 0.435661764705882 0.405208333333333 0.401960784313726 0.355555555555556 0.436274509803922 0.394020502802375
"4853" "SNP_4853" 0.458061002178649 0.435294117647059 0.437381404174573 0.450226244343891 0.428823529411765 0.448148148148148 0.449820788530466 0.46011396011396 0.442962962962963 0.42258064516129 0.438461538461538 0.412 0.440446650124069 0.414838709677419 0.432307692307692 0.438097826216232
"4854" "SNP_4854" 0.46 0.42 0.414666666666667 0.462352941176471 0.453548387096774 0.4375 0.433333333333333 0.470588235294118 0.463709677419355 0.366666666666667 0.441176470588235 0.42741935483871 0.437254901960784 0.42258064516129 0.46584440227704 0.438442778831963
"4855" "SNP_4855" 0.311771561771562 0.356060606060606 0.364527629233512 0.278554778554779 0.320075757575758 0.336538461538462 0.346153846153846 0.248520710059172 0.295673076923077 0.382352941176471 0.307692307692308 0.34375 0.319004524886878 0.352941176470588 0.259615384615385 0.321548850847493
"4856" "SNP_4856" 0 0.115384615384615 0.0405405405405405 0.0454545454545455 0 0.115384615384615 0.0405405405405405 0.0454545454545455 0 0.146569646569647 0.15034965034965 0.115384615384615 0.0823095823095823 0.0405405405405405 0.0454545454545455 0.0655578655578656
"4857" "SNP_4857" 0.223502304147465 0.185483870967742 0.265704584040747 0.140552995391705 0.1415770609319 0.209821428571429 0.283834586466165 0.168367346938776 0.169312169312169 0.254111842105263 0.122767857142857 0.123842592592593 0.218984962406015 0.219785575048733 0.0701058201058201 0.186516999744625
"4858" "SNP_4858" 0.492610837438424 0.502298850574713 0.491379310344828 0.512931034482759 0.491379310344828 0.507142857142857 0.473214285714286 0.540178571428571 0.473214285714286 0.508333333333333 0.4875 0.508333333333333 0.546875 0.46875 0.546875 0.503401067323481
"4859" "SNP_4859" 0.0339285714285714 0.0479910714285714 0.0660714285714286 0.0522959183673469 0.0580357142857143 0.046875 0.065 0.0511904761904762 0.0569444444444444 0.078125 0.0647321428571428 0.0703125 0.0821428571428571 0.0875 0.0744047619047619 0.062369992441421
"4860" "SNP_4860" 0.426724137931034 0.473214285714286 0.459558823529412 0.441666666666667 0.480769230769231 0.437192118226601 0.405172413793103 0.363218390804598 0.454907161803714 0.465336134453781 0.45 0.483516483516483 0.424509803921569 0.475113122171946 0.464102564102564 0.447000089160333
"4861" "SNP_4861" 0 0 0.0892857142857143 0.166666666666667 0.222222222222222 0 0.0892857142857143 0.166666666666667 0.222222222222222 0.0892857142857143 0.166666666666667 0.222222222222222 0.226190476190476 0.271825396825397 0.314814814814815 0.149823633156966
"4862" "SNP_4862" 0.448387096774194 0.421370967741935 0.436596218020022 0.429032258064516 0.456011730205279 0.283333333333333 0.325287356321839 0.304444444444444 0.378787878787879 0.233836206896552 0.202083333333333 0.315340909090909 0.259770114942529 0.351097178683386 0.333333333333333 0.345247490664899
"4863" "SNP_4863" 0.263440860215054 0.289473684210526 0.247747747747748 0.245098039215686 0.256410256410256 0.275891341256367 0.231473408892764 0.22865275142315 0.240694789081886 0.261024182076814 0.258513931888545 0.269230769230769 0.210651828298887 0.223492723492724 0.220588235294118 0.248158969915686
"4864" "SNP_4864" 0.5 0.497744360902256 0.502857142857143 0.494642857142857 0.497142857142857 0.5 0.5 0.5 0.5 0.501754385964912 0.496710526315789 0.498245614035088 0.504166666666667 0.502222222222222 0.495833333333333 0.499421331105542
"4865" "SNP_4865" 0.147916666666667 0.310416666666667 0.118371212121212 0.184027777777778 0.166294642857143 0.297777777777778 0.0929292929292929 0.162962962962963 0.144047619047619 0.280808080808081 0.318518518518518 0.308333333333333 0.134680134680135 0.114177489177489 0.180555555555556 0.197454515392015
"4866" "SNP_4866" 0.473484848484849 0.462703962703963 0.48435972629521 0.485739750445633 0.487460815047022 0.466346153846154 0.485887096774194 0.487132352941177 0.488685344827586 0.48014888337469 0.481900452488688 0.484084880636605 0.492409867172676 0.493325917686318 0.493914807302231 0.4831723240018
"4867" "SNP_4867" 0.0866402116402116 0.12962962962963 0.0679012345679012 0.0949074074074074 0.0811287477954145 0.142857142857143 0.0833333333333333 0.109375 0.0960884353741497 0.126666666666667 0.15 0.138095238095238 0.0916666666666667 0.0777777777777778 0.104166666666667 0.105348943898547
"4868" "SNP_4868" 0.1875 0.109375 0.134576612903226 0.291666666666667 0.210648148148148 0.1 0.125806451612903 0.286666666666667 0.203703703703704 0.032258064516129 0.233333333333333 0.12962962962963 0.250537634408602 0.15352449223417 0.302469135802469 0.183446369308376
"4869" "SNP_4869" 0 0.0333333333333333 0.03125 0 0 0.0333333333333333 0.03125 0 0 0.0625 0.0333333333333333 0.0333333333333333 0.03125 0.03125 0 0.0213888888888889
"4870" "SNP_4870" 0.496153846153846 0.522222222222222 0.484848484848485 0.5 0.520689655172414 0.504273504273504 0.497086247086247 0.5 0.503978779840849 0.516835016835017 0.5 0.477011494252874 0.5 0.515673981191223 0.5 0.502584882125112
"4871" "SNP_4871" 0.496323529411765 0.495098039215686 0.494117647058824 0.490196078431373 0.501960784313725 0.489583333333333 0.4875 0.479166666666667 0.504166666666667 0.483333333333333 0.472222222222222 0.505555555555556 0.466666666666667 0.506666666666667 0.511111111111111 0.492244553376906
"4872" "SNP_4872" 0.509259259259259 0.494505494505495 0.502232142857143 0.504464285714286 0.494897959183673 0.51994301994302 0.491898148148148 0.483796296296296 0.518518518518518 0.504807692307692 0.509615384615385 0.489010989010989 0.49609375 0.504464285714286 0.508928571428571 0.502162386500184
"4873" "SNP_4873" 0.0652173913043478 0.152406417112299 0.095959595959596 0.0804195804195804 0.167832167832168 0.134271099744246 0.0748792270531401 0.0585284280936455 0.150501672240803 0.160130718954248 0.147058823529412 0.220588235294118 0.0897435897435897 0.175213675213675 0.162721893491124 0.129031501065733
"4874" "SNP_4874" 0 0 0.03125 0.0384615384615385 0.0227272727272727 0 0.03125 0.0384615384615385 0.0227272727272727 0.03125 0.0384615384615385 0.0227272727272727 0.0673076923076923 0.0525568181818182 0.0594405594405594 0.0304414335664336
"4875" "SNP_4875" 0.540178571428571 0.514423076923077 0.530405405405405 0.473214285714286 0.5234375 0.491758241758242 0.482625482625483 0.51530612244898 0.486607142857143 0.493762993762994 0.505494505494505 0.495192307692308 0.511583011583012 0.489864864864865 0.508928571428571 0.504185472265829
"4876" "SNP_4876" 0.436342592592593 0.4140625 0.419791666666667 0.4462890625 0.4296875 0.407407407407407 0.41358024691358 0.44212962962963 0.424242424242424 0.383333333333333 0.421875 0.397727272727273 0.427083333333333 0.404545454545455 0.436079545454545 0.420278464623083
"4877" "SNP_4877" 0.137575757575758 0.218614718614719 0.128571428571429 0.335858585858586 0.193602693602694 0.171428571428571 0.0662857142857143 0.308333333333333 0.142222222222222 0.163265306122449 0.351190476190476 0.222222222222222 0.303571428571429 0.133333333333333 0.337962962962963 0.214269250326393
"4878" "SNP_4878" 0.218518518518519 0.253846153846154 0.211111111111111 0.161538461538462 0.2 0.283475783475784 0.245884773662551 0.202279202279202 0.236111111111111 0.277777777777778 0.239644970414201 0.269230769230769 0.194444444444444 0.229166666666667 0.182692307692308 0.227048136784604
"4879" "SNP_4879" 0.49741935483871 0.50179211469534 0.496662958843159 0.491935483870968 0.498759305210918 0.508888888888889 0.483448275862069 0.46 0.493846153846154 0.511494252873563 0.527777777777778 0.504273504273504 0.448275862068966 0.492042440318302 0.480769230769231 0.493159040275837
"4880" "SNP_4880" 0.303571428571429 0.328125 0.303571428571429 0.297794117647059 0.262931034482759 0.357142857142857 0.336734693877551 0.331932773109244 0.302955665024631 0.357142857142857 0.352941176470588 0.327586206896552 0.331932773109244 0.302955665024631 0.297160243407708 0.319631861365236
"4881" "SNP_4881" 0.5 0.5 0.5 0.5 0.5 0.463702359346643 0.507662835249042 0.530651340996169 0.533437826541275 0.507309941520468 0.529239766081871 0.531897926634769 0.493827160493827 0.493265993265993 0.473063973063973 0.504270608212935
"4882" "SNP_4882" 0.0838287752675387 0.0708812260536398 0.0344827586206897 0.107758620689655 0.0729442970822281 0.116858237547893 0.08435960591133 0.149784482758621 0.118700265251989 0.0714285714285714 0.138888888888889 0.106837606837607 0.108258928571429 0.073489010989011 0.140625 0.0986084183932727
"4883" "SNP_4883" 0.486538461538462 0.503333333333333 0.498571428571429 0.5 0.498076923076923 0.508974358974359 0.496153846153846 0.5 0.494822485207101 0.500952380952381 0.5 0.501282051282051 0.5 0.499450549450549 0.5 0.499210387902696
"4884" "SNP_4884" 0.503826530612245 0.508241758241758 0.499404761904762 0.49025974025974 0.502551020408163 0.450549450549451 0.503571428571429 0.558441558441558 0.48469387755102 0.507692307692308 0.625874125874126 0.467032967032967 0.490909090909091 0.502380952380952 0.538961038961039 0.508959373959374
"4885" "SNP_4885" 0.496543778801843 0.512406947890819 0.503795066413662 0.5 0.509408602150538 0.520604395604396 0.506302521008403 0.5 0.515625 0.47737556561086 0.5 0.443910256410256 0.5 0.482843137254902 0.5 0.497921018076379
"4886" "SNP_4886" 0.467672413793103 0.459821428571429 0.45 0.488970588235294 0.463315217391304 0.426108374384236 0.408045977011494 0.479716024340771 0.432533733133433 0.385714285714286 0.474789915966387 0.416149068322981 0.468627450980392 0.395652173913044 0.476982097186701 0.446273249929657
"4887" "SNP_4887" 0.468112244897959 0.466517857142857 0.463235294117647 0.455357142857143 0.489697802197802 0.433035714285714 0.426470588235294 0.410714285714286 0.479395604395604 0.422794117647059 0.40625 0.478365384615385 0.397058823529412 0.476244343891403 0.471153846153846 0.449626869978761
"4888" "SNP_4888" 0.372685185185185 0.270833333333333 0.326388888888889 0.307692307692308 0.28448275862069 0.350617283950617 0.386831275720165 0.374643874643875 0.359514687100894 0.296296296296296 0.274358974358974 0.247126436781609 0.329059829059829 0.308429118773946 0.287798408488064 0.318450577259645
"4889" "SNP_4889" 0.498765432098765 0.503921568627451 0.493103448275862 0.506666666666667 0.492857142857143 0.502178649237473 0.496168582375479 0.503703703703704 0.496031746031746 0.512170385395537 0.488235294117647 0.512605042016807 0.520689655172414 0.477832512315271 0.521428571428571 0.501757226688036
"4890" "SNP_4890" 0.325641025641026 0.347435897435897 0.268181818181818 0.317857142857143 0.284666666666667 0.334319526627219 0.248251748251748 0.302197802197802 0.266153846153846 0.27972027972028 0.326923076923077 0.295384615384615 0.237012987012987 0.189090909090909 0.255714285714286 0.285236775190621
"4891" "SNP_4891" 0.4765625 0.483552631578947 0.482954545454545 0.4875 0.481481481481482 0.450657894736842 0.448863636363636 0.4625 0.444444444444444 0.464114832535885 0.473684210526316 0.461013645224172 0.472727272727273 0.45959595959596 0.47037037037037 0.468001561669325
"4892" "SNP_4892" 0.499441964285714 0.500919117647059 0.499080882352941 0.503348214285714 0.503348214285714 0.501050420168067 0.498949579831933 0.503826530612245 0.503826530612245 0.501730103806228 0.493697478991597 0.493697478991597 0.506302521008403 0.506302521008403 0.477040816326531 0.499504158280959
"4893" "SNP_4893" 0.481259370314843 0.487684729064039 0.5 0.524630541871921 0.506896551724138 0.484472049689441 0.5 0.531055900621118 0.508695652173913 0.5 0.520408163265306 0.505714285714286 0.5 0.5 0.488571428571429 0.502625911534029
"4894" "SNP_4894" 0.0935483870967742 0.0905707196029777 0.0299539170506912 0.0161290322580645 0.126099706744868 0.144615384615385 0.092 0.08 0.175454545454545 0.089010989010989 0.0769230769230769 0.173076923076923 0.0142857142857143 0.124675324675325 0.113636363636364 0.0959986722954465
